Artist,Songs,Popularity,Link,Genre,Genres
Mc Pocahontas,34,1.2,/mc-pocahontas/,Funk Carioca,Funk Carioca; Funk; Sertanejo; Electronica; Dance; Pagode; Trip-Hop; Axé; Classic Rock; Emocore; Power-Pop; Forró; Rock; Hard Rock; Trilha Sonora; Pop/Rock; Heavy Metal; Gospel/Religioso
Mc Primo,23,0.2,/mc-primo/,Funk Carioca,Funk Carioca; Funk; Rap
Mc Princesa e Plebeu,6,0,/mc-princesa-e-plebeu/,Funk Carioca,Funk Carioca; Funk; Axé; Folk
Mc Rael,7,0.8,/mc-rael/,Funk Carioca,Funk Carioca; Rap; Rock; Pagode; Dance; Electronica; Black Music
Mc Renan,3,0.1,/mc-renan/,Funk Carioca,Funk Carioca; Funk
Mc Ricardo,13,0,/mc-ricardo/,Funk Carioca,Funk Carioca; Funk; Dance; Axé; Pagode; MPB; Gótico
Mc Roba Cena,22,0.1,/mc-roba-cena/,Funk Carioca,Funk Carioca; Funk; Hip Hop; Rap; Forró; Country; Rock; Rock Alternativo; Tecnopop; Chillout; Pagode
Mc Robinho de Prata,8,0,/mc-robinho-de-prata/,Funk Carioca,Funk Carioca; Funk; Electronica
Mc Rodolfinho,39,5,/mc-rodolfinho/,Funk Carioca,Funk Carioca; Funk; Rap; Pagode; Hip Hop; Infantil; Axé; Gótico; Gospel/Religioso; Sertanejo; Forró
MC Rojai,2,0,/mc-rojai/,Funk Carioca,Funk Carioca
Mc Romeu,19,0.4,/mc-romeu/,Funk Carioca,Funk Carioca; Romântico; Hip Hop; Axé; Samba Enredo; Dance; Bossa Nova
MC Ronny Khalifa,2,0,/mc-ronny-khalifa/,Funk Carioca,Funk Carioca
Mc Rubby,1,0,/mc-rubby/,Funk Carioca,Funk Carioca
MC Sabãozinho,1,0,/mc-sabaozinho/,Funk Carioca,Funk Carioca; Funk; Axé; Dance; Clássico
MC Sabrina,47,0.1,/mc-sabrina/,Funk Carioca,Funk Carioca; Pagode; Hip Hop; Axé; Black Music; Pop; Electronica; Funk; Gótico; Dance; Músicas Gaúchas; Sertanejo; House; Romântico; Country; Gospel/Religioso; Hardcore
MC Sapão,34,0,/sapao/,Funk Carioca,Funk Carioca
MC Serginho da VS,3,0,/mc-serginho-da-vs/,Funk Carioca,Funk Carioca
Mc Smith,42,0.8,/mc-smith/,Funk Carioca,Funk Carioca; Rap; Funk; Hip Hop; Reggae; Axé; Soul Music; Romântico; Fado; Folk; Dance; Rock Alternativo; Samba Enredo; Grunge; Chillout; Hard Rock; Clássico; Power-Pop; J-Pop/J-Rock; Pagode; House; Sertanejo; Electronica; Black Music
Mc Suzy,10,0,/mc-suzy/,Funk Carioca,Funk Carioca; Axé; Pagode; Funk; Forró; Electronica; Infantil; Gospel/Religioso; Hip Hop
Mc Tartaruga,3,0,/mc-tartaruga/,Funk Carioca,Funk Carioca; Funk; Rap; Hip Hop; J-Pop/J-Rock; Axé; Black Music; MPB
MC Tati Zaqui,29,0.5,/mc-tati-zaqui/,Funk Carioca,Funk Carioca; Funk; Sertanejo; House; Axé; Pop; Black Music; Dance; Forró; Electronica; Hard Rock; Emocore; Classic Rock; Reggae; Electro Swing; Hip Hop; R&B; Folk; Tecnopop
Mc Tavinho JBK,3,0,/mc-tavinho-jbk/,Funk Carioca,Funk Carioca
Mc Tevez,13,0.1,/mc-tevez/,Funk Carioca,Funk Carioca; Funk; Electronica; Axé; Pagode; Dance; Samba; Trilha Sonora; Rock
Mc Tikão,19,0,/mc-ticao/,Funk Carioca,Funk Carioca
MC TL,1,0,/mc-tl/,Funk Carioca,Funk Carioca
Mc Tobias,2,0,/mc-tobias/,Funk Carioca,Funk Carioca
Mc Tom,1,0,/mc-tom/,Funk Carioca,Funk Carioca
Mc Uchoa,2,0,/mc-uchoa/,Funk Carioca,Funk Carioca
MC Vareta,4,0,/mc-vareta/,Funk Carioca,Funk Carioca; Dance
MC Veni,2,0,/mc-veni/,Funk Carioca,Funk Carioca
Mc Vine,9,0,/mc-vine/,Funk Carioca,Funk Carioca; Rap; Funk
Mc Vitinho,11,0.7,/mc-vitinho/,Funk Carioca,Funk Carioca; Axé; Sertanejo; Pagode; Hard Rock
MC Vitinho (2),4,0,/mc-vitinho-2/,Funk Carioca,Funk Carioca
Mc Wc,16,0,/mc-wc/,Funk Carioca,Funk Carioca
Mc Wendy,3,0,/mc-wendy/,Funk Carioca,Funk Carioca
MC William-SP,2,0,/mc-william-sp/,Funk Carioca,Funk Carioca
Mc Wm,19,1.3,/mc-wm/,Funk Carioca,Funk Carioca
Mc Yuri BH,10,0,/mc-yuri-bh/,Funk Carioca,Funk Carioca; Funk; Hip Hop; Pagode; Axé; Electronica; Gospel/Religioso; Pop/Rock; Sertanejo; House; Infantil; Gótico; J-Pop/J-Rock; Dance
Mc Zedek,1,0,/mc-zedek/,Funk Carioca,Funk Carioca
Mc Zoi de Gato,9,0.7,/mc-zoi-de-gato/,Funk Carioca,Funk Carioca; Pagode; Hip Hop; Electronica; Rap; Black Music; Axé; Funk; Dance; Sertanejo; Hard Rock; Pós-Punk; Disco; Trance; Infantil; Forró; Samba; Rock; Reggae; Folk; Gospel/Religioso; Emocore; Post-Rock; Chillout; J-Pop/J-Rock; Punk Rock; Rockabilly; Ska; Jazz; MPB; Psicodelia; Pop/Rock; Trilha Sonora; Romântico
Mc's Samuka e Nego,7,0.1,/mcs-samuka-e-nego/,Funk Carioca,Funk Carioca; Funk; Dance; Sertanejo; Electronica; Axé
MC's Vinicius e Andinho,8,0,/vinicius-e-andinho/,Funk Carioca,Funk Carioca
McViktor,8,0,/mcviktor/,Funk Carioca,Funk Carioca
Menor do Chapa,61,0.7,/menor-do-chapa/,Funk Carioca,Funk Carioca; Rap; Funk; Hip Hop; Axé; Electronica; Samba Enredo; Sertanejo; Heavy Metal; Dance; Bossa Nova; Blues; Pagode
Mr. Catra,98,4,/mr-catra/,Funk Carioca,Funk Carioca
Mr. Mu,12,0,/mr-mu/,Funk Carioca,Funk Carioca
Mulher Filé,12,0.1,/mulher-file/,Funk Carioca,Funk Carioca; Electronica; Sertanejo; Pagode; Axé; Pop; Rap; Funk; House; Jovem Guarda; Black Music
Mulher Gato,11,0,/mulher-gato/,Funk Carioca,Funk Carioca
Mulher Melancia,11,0.3,/mulher-melancia/,Funk Carioca,Funk Carioca; Electronica; Dance; Axé; Forró; Tecnopop; Pop; Country; Black Music; Sertanejo; Pagode; Funk; Piano Rock; Pop/Punk; Samba Enredo; Hard Rock; Rock; R&B; Romântico
Mulher Melão,6,0,/mc-frank-e-mulher-melao/,Funk Carioca,Funk Carioca
Nathy Souto,1,0,/nathy-souto/,Funk Carioca,Funk Carioca
Negão do Arizona,8,0,/negao-do-arizona/,Funk Carioca,Funk Carioca
Neguinho do Caxeta,16,0.5,/neguinho-do-caxeta/,Funk Carioca,Funk Carioca; Axé; Funk; Folk; Gótico; Soul Music; Electronica
Os Avassaladores,11,0.1,/os-avassaladores/,Funk Carioca,Funk Carioca; Funk; Sertanejo; Folk; Electronica; Pop; Grunge; Axé; House; Rock; Heavy Metal; Electro Swing; J-Pop/J-Rock; Gótico; Hard Rock; Black Music
Os Bad Boys (Funk),9,0,/os-bad-boys-funk/,Funk Carioca,Funk Carioca
Os Caçadores,23,0.3,/os-cacadores/,Funk Carioca,Funk Carioca; Funk; Axé; Pagode; Hip Hop; Sertanejo; Black Music; House; World Music; Electronica; Dance; Pop
Os Cretinos,6,0.1,/os-cretinos/,Funk Carioca,Funk Carioca
Os Hawaianos,79,1.5,/os-hawaianos/,Funk Carioca,Funk Carioca; Pagode; Electronica; Sertanejo; Axé; Hip Hop; Gospel/Religioso; Forró; Hard Rock; Black Music; Funk; Grunge; Dance; Rap; Pop; Reggae; MPB; Rock; House; Rockabilly; Velha Guarda; Clássico; Trance; Disco; Heavy Metal; Samba; Romântico; Tecnopop; Surf Music; Trilha Sonora; Jovem Guarda; Jazz; Pop/Rock
Os Magrinhos,24,0,/os-magrinhos/,Funk Carioca,Funk Carioca
Os Ousados,13,0,/os-ousados/,Funk Carioca,Funk Carioca; Funk; Axé
Os Polêmicos,7,0,/grupo-os-polemicos/,Funk Carioca,Funk Carioca
Pablo Renato,1,0,/pablo-renato/,Funk Carioca,Funk Carioca; Gospel/Religioso
Pancadão do Caldeirão do Huck,30,0.2,/pancadao-do-caldeirao-do-huck/,Funk Carioca,Funk Carioca; Electronica; Hip Hop; Black Music; Pop/Rock; Disco; Axé; Emocore; Pop; Sertanejo; Soft Rock; Jovem Guarda; Gospel/Religioso; Blues; Forró; Dance
Pikeno e Menor,41,2.4,/pikeno-e-menor/,Funk Carioca,Funk Carioca; Rap; Funk; J-Pop/J-Rock; Electronica; Reggae; House; Pós-Punk; Sertanejo; Black Music; Hip Hop; Axé; Romântico; Clássico; Trip-Hop; Trilha Sonora; Pop; Rock; Gospel/Religioso; Forró; Folk
Priscila Nocetti,17,0.1,/priscila-nocetti/,Funk Carioca,Funk Carioca; Funk; Romântico; Gospel/Religioso
RafaLu Mc's,1,0,/rafalu-mcs/,Funk Carioca,Funk Carioca
Renatinho e Alemão,6,0.1,/renatinho-e-alemao/,Funk Carioca,Funk Carioca; Rap; Hip Hop; Axé; Black Music; Funk; Reggae; R&B
Sharon (Axé Moi),7,0,/sharon-axe-moi/,Funk Carioca,Funk Carioca
Tathi Kiss,14,0,/tathi-kiss/,Funk Carioca,Funk Carioca; Romântico; Pagode; Gospel/Religioso; Pop
Tati Quebra Barraco,47,0.3,/tati-quebra-barraco/,Funk Carioca,Funk Carioca; Funk; Hip Hop; Black Music; Axé; House; Romântico; Clássico; Folk
Valesca Popozuda,11,0.5,/valesca-popozuda/,Funk Carioca,Funk Carioca; Funk; Pop; Sertanejo; Electronica; House; Dance; Electro Swing; Trilha Sonora; Reggae; Black Music; Indie; Folk; Instrumental; Clássico
Verônica Costa,8,0,/veronica-costa/,Funk Carioca,Funk Carioca
Warley Cruz,14,0,/warley-cruz/,Funk Carioca,Funk Carioca; Gospel/Religioso; Clássico
Adoniran Barbosa,104,1.7,/adoniran-barbosa/,Samba,Samba; MPB; Bossa Nova; Hip Hop; Trip-Hop; Funk Carioca; Instrumental; Gospel/Religioso; Funk; Pop; Axé; Pop/Rock
Agepê,141,0.9,/agepe/,Samba,Samba; Jovem Guarda; Axé; Romântico; MPB; Samba Enredo; Pop/Rock; Dance; Trilha Sonora; Forró; Jazz; Sertanejo; Blues
Alcione,374,5.1,/alcione/,Samba,Samba; Romântico; MPB; Pagode; Axé; Bossa Nova; Forró; Velha Guarda; Samba Enredo; Disco; Pop; Piano Rock; Trilha Sonora; Heavy Metal; Electronica; Black Music; Sertanejo; Jovem Guarda; Gospel/Religioso; Blues; Infantil; Hip Hop
Alexandre Pires,195,6.2,/alexandre-pires/,Samba,Samba; Romântico; Pagode; Axé; Dance; Sertanejo; Funk Carioca; Funk; Trilha Sonora; Electronica; Forró; Clássico
Almir Guineto,66,1.2,/almir-guineto/,Samba,Samba; Pagode; Velha Guarda; Axé; Dance; MPB
Amizade Partidária,1,0,/amizade-partidaria/,Samba,Samba
Angelo Paes Leme,10,0,/angelo-paes-leme/,Samba,Samba; MPB
Arlindo Cruz,201,5.2,/arlindo-cruz/,Samba,Samba; Pagode; Samba Enredo; Romântico; Axé; Reggae; Velha Guarda; Black Music; Forró; Funk
Ary Barroso,149,0.5,/ary-barroso/,Samba,Samba; Axé; Electronica; Funk
Assis Valente,6,0,/assis-valente/,Samba,Samba; MPB
Banda Eleve,1,0,/banda-eleve/,Samba,Samba; Reggae; MPB
Bárbara Beats,1,0,/barbara-beats/,Samba,Samba; Rap; MPB
Batucada Leve,0,0,/batucada-leve/,Samba,Samba; Pagode
Batuque Marcado,0,0,/batuque-marcado/,Samba,Samba; Pagode
Beth Carvalho,250,2.6,/beth-carvalho/,Samba,Samba; MPB; Pagode; Bossa Nova; Romântico; Axé; Black Music; Folk; Funk; Dance; Forró
Biro do Cavaco,39,0.1,/biro-do-cavaco/,Samba,Samba; Pagode
Bruninho (Uma Nova História),5,0,/bruninho-uma-nova-historia/,Samba,Samba
Bruno Vidal & Wetto Lima,3,0,/bruno-vidal-wetto-lima/,Samba,Samba
Candeia,66,0.2,/candeia/,Samba,Samba; Pagode; Regional; MPB; Velha Guarda
Carmen Miranda,125,0.4,/carmen-miranda/,Samba,Samba; MPB; Clássico; Velha Guarda; Romântico; World Music; Instrumental; Jazz; Chillout; Indie; Pop; Pós-Punk
Cartola,93,2,/cartola/,Samba,Samba; MPB; Velha Guarda; Bossa Nova; Pop; Reggaeton
Celina Santana,10,0,/celina-santana/,Samba,Samba; Disco; Infantil
Chokolate,6,0,/chokolate/,Samba,Samba; Pagode
Chrigor,38,0.3,/chrigor/,Samba,Samba; Pagode; Romântico; Instrumental
Clara Nunes,201,3.6,/clara-nunes/,Samba,Samba; MPB; Velha Guarda; Samba Enredo; Romântico; Axé; Forró; Pagode; Bossa Nova; Hard Rock; Clássico; Jovem Guarda; Trilha Sonora; Regional; Chillout; Disco; Pop; Dance; Rap; Folk; Sertanejo; World Music; Surf Music; J-Pop/J-Rock; Black Music; Heavy Metal; Blues; Gospel/Religioso; Gótico
Claudio Barulho,1,0,/claudio-barulho/,Samba,Samba
Clementina de Jesus,43,0.2,/clementina-de-jesus/,Samba,Samba; Axé
Compromisso do Samba,2,0,/compromisso-do-samba/,Samba,Samba; Pagode
Dé Lucas,4,0,/de-lucas/,Samba,Samba
Demônios da Garoa,134,0.7,/demonios-da-garoa/,Samba,Samba; Velha Guarda; Clássico; Regional; Rock; MPB; Bossa Nova
Di Jair,3,0,/di-jair/,Samba,Samba; Bossa Nova; Romântico
Diogo Nogueira,120,4.1,/diogo-nogueira/,Samba,Samba; MPB; Romântico; Samba Enredo; Pagode; Velha Guarda; Funk; Grunge; Sertanejo; Industrial; Hard Rock; Electronica; Bossa Nova; Gospel/Religioso
Doce Paixão,4,0,/doce-paixao/,Samba,Samba; Pagode
Dona Ivone Lara,87,0.5,/dona-ivone-lara/,Samba,Samba; MPB; Samba Enredo; Pagode; Bossa Nova; Axé
Donga,3,0.1,/donga/,Samba,Samba
Dorival Caymmi,89,0.9,/dorival-caymmi/,Samba,Samba; MPB; Bossa Nova; Black Music; Funk Carioca; Blues; Piano Rock; Fado; Funk
Dudu Nobre,97,0.9,/dudu-nobre/,Samba,Samba; Samba Enredo; Pagode; Romântico; Reggaeton; Axé; Reggae
Elizeth Cardoso,353,0.5,/elizeth-cardoso/,Samba,Samba; Velha Guarda; Bossa Nova; MPB; Romântico
Elton Medeiros,17,0,/elton-medeiros/,Samba,Samba
Elza Soares,148,1.5,/elza-soares/,Samba,Samba; MPB; Jazz; Bossa Nova; Soul Music; Black Music; Pop; Blues; Samba Enredo
Enzo Belmonte,2,0,/enzo-belmonte/,Samba,Samba
Eros Fidelos,0,0,/eros-fidelos/,Samba,Samba
Eskina do Samba,5,0,/eskina-do-samba/,Samba,Samba
Flavio Cardoso,11,0,/flavio-cardoso/,Samba,Samba
Fundo de Quintal,315,4.6,/fundo-de-quintal/,Samba,Samba; Pagode; Velha Guarda; Romântico; Axé; Samba Enredo; Sertanejo; Hip Hop; MPB
Germano Mathias,20,0,/germano-mathias/,Samba,Samba; Hip Hop
Giselle Couto,3,0,/giselle-couto/,Samba,Samba
Grupo Autonomia,3,0,/grupo-autonomia/,Samba,Samba
Grupo Curt'aê,2,0,/grupo-curtae/,Samba,Samba; Pagode
Grupo Dhadi 10,3,0,/grupo-dhadi-10/,Samba,Samba; Pagode
Grupo Fina Batucada,3,0,/grupo-fina-batucada/,Samba,Samba
Grupo Jeito Natural,3,0,/grupo-jeito-natural/,Samba,Samba; Pagode
Grupo Puro Acaso,11,0,/grupo-puro-acaso/,Samba,Samba; Pagode
Grupo Satisfação,1,0,/grupo-satisfacao/,Samba,Samba; Pagode
Grupo Show de Bola (2),12,0,/grupo-show-de-bola-2/,Samba,Samba
Grupo SoulBlack,2,0,/grupo-soulblack/,Samba,Samba; Pagode; MPB
Guilherme de Brito,11,0,/guilherme-de-brito/,Samba,Samba
Guinga,40,0,/guinga/,Samba,Samba; MPB; Instrumental
Herivelto Martins,33,0.1,/herivelto-martins/,Samba,Samba; Sertanejo
Hermínio Bello de Carvalho,25,0,/herminio-bello-de-carvalho/,Samba,Samba; Clássico
Inimigos da HP,97,1,/inimigos-da-hp/,Samba,Samba; Pagode; Romântico; Dance; Axé; Hard Rock; Trance; Hardcore; Hip Hop
Ismael Silva,33,0,/ismael-silva/,Samba,Samba; Velha Guarda
Ivanildo Lima,23,0,/ivanildo-lima-do-samba/,Samba,Samba
Jair Rodrigues,120,0.7,/jair-rodrigues/,Samba,Samba; MPB; Bossa Nova; Sertanejo; Blues; Axé; Disco; Pop/Rock; Clássico
Jamelão,53,0.1,/jamelao/,Samba,Samba; Velha Guarda; Samba Enredo; MPB; Forró; Blues; Jovem Guarda; Axé; Clássico; Bossa Nova
João da Baiana,2,0,/joao-da-baiana/,Samba,Samba
João Nogueira,113,0.7,/joao-nogueira/,Samba,Samba; MPB; Bossa Nova; Pagode; Velha Guarda; Axé
Joca Freire,24,0,/joca-freire/,Samba,Samba; Bossa Nova; MPB
Jongô,1,0,/jongo/,Samba,Samba; Pagode
Jorge Aragão,168,4.5,/jorge-aragao/,Samba,Samba; Pagode; Romântico; MPB; Axé; Velha Guarda; Trilha Sonora; Rap; Dance; R&B; Black Music; Funk; Hard Rock; Instrumental
Jorge Ben Jor,256,3.5,/jorge-ben-jor/,Samba,Samba; MPB; Funk; Jovem Guarda; Soul Music; Romântico; Blues; Bossa Nova; R&B; Infantil; Dance; Black Music; Rock; Tropical House; Country; Pagode; Soft Rock; Trip-Hop; World Music; Psicodelia; Jazz; Axé
Jovelina Pérola Negra,71,0.4,/jovelina-perola-negra/,Samba,Samba; Pagode; Axé
Juliana Diniz,17,0,/juliana-diniz/,Samba,Samba; Pagode; Axé; Romântico; R&B; Ska; Surf Music; Tecnopop; Hard Rock
Júlio José S.,6,0,/julio-jose-s/,Samba,Samba
Junior Werneck,2,0,/junior-werneck/,Samba,Samba; Pagode
Katinguelê,137,1.7,/katinguele/,Samba,Samba; Pagode; Romântico; Instrumental; Chillout; MPB; Black Music
Lance de Primeira,6,0,/lance-de-primeira/,Samba,Samba; Pagode
Leandro Sapucahy,43,0.6,/leandro-sapucahy/,Samba,Samba; Pagode; Pop; Funk; MPB; Axé; Hip Hop
Leci Brandão,122,0.6,/leci-brandao/,Samba,Samba; Pagode; Axé; Reggae; Jovem Guarda
Levemente Sensual,4,0,/levemente-sensual/,Samba,Samba; Pagode
Lucas da Viola,15,0,/lucas-da-viola/,Samba,Samba
Luciano JS,12,0,/luciano-js/,Samba,Samba
Luís Martins,6,0,/luis-martins/,Samba,Samba; MPB
Makley Matos,4,0,/makley-matos/,Samba,Samba
Marcela Veiga,11,0,/marcela-veiga/,Samba,Samba; Regional; MPB
Marlene,34,0.1,/marlene/,Samba,Samba; Axé; Velha Guarda; MPB; World Music
Mart'nália,87,1,/martnalia/,Samba,Samba; MPB; Bossa Nova; Jazz; Kizomba; Black Music; Axé
Martinho da Vila,217,5.6,/martinho-da-vila/,Samba,Samba; Samba Enredo; Axé; Forró; Bossa Nova; Instrumental; Jovem Guarda; Pagode; Jazz; Classic Rock; Tropical House; World Music; Reggae; Hip Hop; Funk; Black Music; Funk Carioca; Gospel/Religioso; Infantil; Dance; MPB
Miltinho,52,0.1,/miltinho/,Samba,Samba; Romântico; Bossa Nova; Axé
Monarco,20,0,/monarco/,Samba,Samba; Velha Guarda
Moreira da Silva,55,0.2,/moreira-da-silva/,Samba,Samba; Axé; Reggae; Pagode
Neguinho da Beija-Flor,57,0.4,/neguinho-da-beija-flor/,Samba,Samba; Samba Enredo; Funk; Axé
Nei Lopes,22,0.1,/nei-lopes/,Samba,Samba
Nelson Cavaquinho,134,0.4,/nelson-cavaquinho/,Samba,Samba; MPB
Nelson Sargento,53,0.1,/nelson-sargento/,Samba,Samba
Os Originais do Samba,62,0.6,/os-originais-do-samba/,Samba,Samba; Pagode; Samba Enredo; Sertanejo
Partido Em 5,2,0,/partido-em-5/,Samba,Samba; Pagode; Axé; Velha Guarda; Jovem Guarda
Paulinho da Viola,160,0.7,/paulinho-da-viola/,Samba,Samba; MPB; Instrumental; Blues; Sertanejo; Axé; Hard Rock; Funk Carioca; Kizomba; Funk; Bossa Nova
Pixinguinha,31,0.7,/pixinguinha/,Samba,Samba; MPB; Velha Guarda; Instrumental; Bossa Nova; Samba Enredo; Pop; Blues; Trilha Sonora; Romântico; Axé; Heavy Metal; Black Music
POETASP,14,0,/poetasp/,Samba,Samba; MPB
Pura Cadência,48,0.1,/pura-cadencia/,Samba,Samba; Pagode; Axé; Samba Enredo; Funk Carioca; Funk
Quinteto em Branco e Preto,75,0,/quinteto-em-branco-preto/,Samba,Samba
Reinaldo,93,2.5,/reinaldo/,Samba,Samba; Pagode; Romântico; Black Music; Gospel/Religioso; Axé
Roberto Ribeiro,135,0.6,/roberto-ribeiro/,Samba,Samba; Romântico; Pagode; Axé
Samba D' Improviso,2,0,/samba-d-improviso/,Samba,Samba; Axé
Samba de Rainha,38,0,/samba-de-rainha/,Samba,Samba; Axé
Sambô,71,0.8,/sambo/,Samba,Samba; Pagode; Rock; Pop/Rock; Soul Music; Classic Rock; Reggaeton; Reggae; Pop; Sertanejo; Dance; Axé; Samba Enredo
Samprazer,80,1.5,/samprazer/,Samba,Samba; Pagode; Romântico; Axé; Clássico
Sérgio Malakay,1,0,/sergio-malakay/,Samba,Samba
Simplicidade S/A,3,0,/simplicidade-s-a/,Samba,Samba; Pagode
Sinhô,3,0,/sinho/,Samba,Samba
Só Pra Contrariar,157,4.7,/so-pra-contrariar/,Samba,Samba; Pagode; Romântico; Gospel/Religioso; Jovem Guarda; Pop; Black Music; Infantil; Funk; Sertanejo; Forró
Soul+Samba,8,0,/soul-samba/,Samba,Samba
Swingaê,6,0,/swingae/,Samba,Samba; Pagode; Romântico
Symulek,7,0,/symulek/,Samba,Samba; Pagode
Teresa Cristina,127,0.3,/teresa-cristina/,Samba,Samba; MPB; Pagode
Thais Macedo,8,0,/thais-macedo/,Samba,Samba; MPB; Bossa Nova
Thiago Becker,1,0,/thiago-becker/,Samba,Samba; Pagode
Tô Black,3,0,/to-black/,Samba,Samba; Black Music; MPB
Tudo é Samba,10,0,/tudo-e-samba/,Samba,Samba
Velha Guarda da Portela,47,0.1,/velha-guarda-da-portela/,Samba,Samba; Samba Enredo
Wilson Batista,12,0,/wilson-batista/,Samba,Samba
Wilson das Neves,19,0,/wilson-das-neves/,Samba,Samba; Romântico; MPB
Zeca Pagodinho,309,13.2,/zeca-pagodinho/,Samba,Samba; Pagode; Bossa Nova; MPB; Jovem Guarda; Black Music; Chillout; Electronica; Axé; Funk; Trilha Sonora; Emocore; Country; Trance; Kizomba; Pop/Rock; Pop; Velha Guarda; Samba Enredo; Reggae; Sertanejo; Gospel/Religioso; Funk Carioca; Dance
10000 Maniacs,110,0.3,/10000-maniacs/,Pop,Rock; Pop; Electronica; Dance; J-Pop/J-Rock; Gospel/Religioso; Infantil; Emocore
3 Doors Down,91,4.9,/3-doors-down/,Rock,Romântico; Rock; Rock Alternativo; Pop/Rock; Trilha Sonora; Hard Rock; Metal; Classic Rock; Black Music; Sertanejo; Soft Rock; Emocore
4SERES,1,0.1,/4seres/,Rock,Pop/Rock; Rock; Gospel/Religioso
A Day To Remember,81,0.7,/a-day-to-remember/,Rock,Hardcore; Rock; Pop/Punk; Punk Rock; Rock Alternativo; J-Pop/J-Rock; Metal; Indie; Hard Rock; K-Pop/K-Rock; R&B; Samba; Funk Carioca; Gospel/Religioso
Adam Albuquerque,1,0,/adam-albuquerque/,Rock,Pop/Rock; Rock
Agnela,29,0.1,/agnela/,Rock,Pop/Rock; Rock; Pop; Emocore; Rock Alternativo; Romântico; Pop/Punk; Hard Rock; K-Pop/K-Rock; R&B; Bossa Nova; Blues; Black Music; Gospel/Religioso; Soft Rock; Instrumental; Dance; Jovem Guarda; Pós-Punk; Country; Electronica; Funk Carioca; Funk; Clássico; Heavy Metal; Axé; J-Pop/J-Rock; Infantil; Hardcore; Forró; Pagode; MPB; Punk Rock; Trilha Sonora
Alanis Morissette,181,5.8,/alanis-morissette/,Rock,Pop/Rock; Rock; Rock Alternativo; Pop; Trilha Sonora; Indie; Classic Rock; Chillout; Power-Pop; Piano Rock; Pop/Punk; Country; Hard Rock; Electronica; Folk; Grunge; Tecnopop; Post-Rock; Funk; Metal; Heavy Metal; Soft Rock; Gospel/Religioso; R&B; Hip Hop; Axé
Alejandro Escovedo,23,0,/alejandro-escovedo/,Rock,Folk; Rock
Alice In Chains,107,3.3,/alice-in-chains/,Rock,Grunge; Rock; Heavy Metal; Hard Rock; Rock Alternativo; Metal; Country
Alter Ego,6,0.1,/alter-ego/,Rock,Pop/Rock; Rock; Rock Alternativo
Am,10,0,/am/,Rock,Indie; Rock; Folk
André Frateschi,15,0,/andre-frateschi/,Rock,Rock Alternativo; Rock
Apoema,5,0,/apoema/,Rock,Rock Alternativo; Rock
Arcade Fire,107,0,/the-arcade-fire/,Rock,Rock
Arctic Monkeys,127,14.1,/arctic-monkeys/,Rock,Rock Alternativo; Rock; Indie; Electronica; Pop/Rock; Soft Rock; Punk Rock; Axé; Folk; Emocore; House; Classic Rock; Dance; Forró; Industrial; Psicodelia; J-Pop/J-Rock; Gótico; Gospel/Religioso; Pós-Punk; Blues; Hard Rock
Audioslave,50,4.3,/audioslave/,Rock,Hard Rock; Rock; Rock Alternativo; Grunge; Heavy Metal; Metal; Indie; Hardcore; Trip-Hop; Velha Guarda; World Music
Audrye Sessions,8,0,/audrye-sessions/,Rock,Indie; Rock; Pop; Pop/Rock
Avril Lavigne,145,22.6,/avril-lavigne/,Rock,Rock Alternativo; Rock; Pop/Punk; Pop; Pop/Rock; Punk Rock; Romântico; Axé; Hard Rock; Soft Rock; Gótico; Heavy Metal; Funk; Dance; Trilha Sonora; Grunge; Black Music; Emocore; Electronica; Infantil; Power-Pop; Piano Rock; World Music; J-Pop/J-Rock; K-Pop/K-Rock; Post-Rock; Rockabilly; Funk Carioca; Pós-Punk; Country; Hip Hop; R&B; Gospel/Religioso; Hardcore; Folk; Progressivo; Samba; Rap; Forró; Jovem Guarda; Blues; Metal; Samba Enredo; House; Instrumental; Clássico; Jazz; Indie; Classic Rock; Chillout; Trip-Hop; Psicodelia; Regional; Tecnopop; Industrial; Surf Music; New Age; Reggae; Sertanejo; Velha Guarda; MPB
Bad Religion,275,0.7,/bad-religion/,Rock,Punk Rock; Rock; Hardcore; Axé
Balara,10,0.1,/balara/,Pop,Indie; Pop; Rock
Band Of Horses,60,0.3,/band-of-horses/,Rock,Rock Alternativo; Rock; Indie; Folk; Soft Rock; Country; Black Music; Post-Rock
Banda Conrado,2,0,/banda-conrado/,Rock,Rock Alternativo; Rock
Banda ICTUS,1,0,/banda-ictus/,Rock,Pop/Rock; Rock; Gospel/Religioso
Banda Jokers,10,0,/banda-jokers/,Rock,Reggae; Rock; Rock Alternativo
Banda Maria Fumaça,5,0,/banda-maria-fumaca/,Rock,Rock Alternativo; Rock
Banda Nesher,4,0,/banda-nesher/,Rock,Gospel/Religioso; Rock
Banda Sum,9,0,/banda-sum/,Rock,Pop/Rock; Rock; Pop
BarlowGirl,63,0.4,/barlowgirl/,Rock,Pop/Rock; Rock; Gospel/Religioso; Rock Alternativo; Romântico; Punk Rock; Trilha Sonora; Hard Rock; Axé; Dance
Beastie Boys,188,0.6,/beastie-boys/,Rock,Hip Hop; Rock; Rap; Hardcore; Punk Rock
